"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank"
"ENSG00000163399","ATP1A1",35850.9356665363,108,35605.2103918357,102,0.00690138527469324,-0.233622317445977,-6,-0.140402156555904
"ENSG00000163453","IGFBP7",69900.5061463741,25,58721.9591271558,35,0.190363999862682,3.2661645222483,10,0.234003594259841
"ENSG00000163466","ARPC2",19091.0144135865,840,18927.930099795,826,0.00861606699368037,-0.200912544243124,-14,-0.327605031963777
"ENSG00000163531","NFASC",14953.9376880531,1451,14783.9888926687,1444,0.0114954628698763,-0.14598434093363,-7,-0.163802515981889
"ENSG00000163536","SERPINI1",24534.3047556783,398,23993.8983411793,396,0.0225226600035892,0.064373717540315,-2,-0.0468007188519682
"ENSG00000163539","CLASP2",17914.4523102945,988,17724.3375789835,976,0.0107261967034726,-0.160659088764123,-12,-0.280804313111809
"ENSG00000163618","CADPS",17824.9858591167,997,17626.0904776224,989,0.0112841461778989,-0.150015480352693,-8,-0.187202875407873
"ENSG00000163630","SYNPR",28746.6347845802,236,28196.6414134437,230,0.0195056341311032,0.00682004390900694,-6,-0.140402156555904
"ENSG00000163634","THOC7",14490.0252640473,1522,14343.5085831979,1513,0.0102148424842941,-0.170413832370726,-9,-0.210603234833857
"ENSG00000163637","PRICKLE2",11821.1272675251,1856,11489.9509758076,1863,0.0288231248692709,0.184563239914606,7,0.163802515981889
"ENSG00000163682","RPL9",29491.7236744072,212,29050.2412628498,204,0.0151972029272604,-0.0753688579596387,-8,-0.187202875407873
"ENSG00000163888","CAMK2N2",12065.1118529317,1830,11893.6196912405,1830,0.0144188368337917,-0.0902171986774657,0,0
"ENSG00000163930","BAP1",14213.9252998176,1564,14148.880660063,1539,0.00459715798849245,-0.277578435426855,-25,-0.585008985649602
"ENSG00000163947","ARHGEF3",10647.662683931,1954,10526.7468612399,1952,0.0114865327612592,-0.146154694314263,-2,-0.0468007188519682
"ENSG00000163956","LRPAP1",16120.4128279563,1263,16111.0091849918,1229,0.000583678083508501,-0.354140759496992,-34,-0.795612220483459
"ENSG00000164032","H2AFZ",19475.5677285133,800,19290.6053075634,788,0.00958821239670637,-0.182367612375558,-12,-0.280804313111809
"ENSG00000164050","PLXNB1",15808.7894190231,1314,15717.3113756313,1303,0.00582020939877059,-0.254247146708585,-11,-0.257403953685825
"ENSG00000164061","BSN",18654.647026053,888,18388.7506634644,883,0.0144597296170266,-0.0894371159073317,-5,-0.11700179712992
"ENSG00000164076","CAMKV",24321.1050791924,405,23894.3646448057,403,0.0178594593633377,-0.0245828705267264,-2,-0.0468007188519682
"ENSG00000164091","WDR82",13475.7978719144,1647,13295.6132906987,1645,0.0135521827595371,-0.1067497469051,-2,-0.0468007188519682
"ENSG00000164106","SCRG1",21388.6150625079,599,21193.1785559642,588,0.00922167036094441,-0.189359876144585,-11,-0.257403953685825
"ENSG00000164124","TMEM144",23158.2775583938,462,22873.9636232854,460,0.0124295876215802,-0.128164702202392,-2,-0.0468007188519682
"ENSG00000164176","EDIL3",27619.7307171774,269,26940.1494332344,271,0.0252255944469502,0.115935690614096,2,0.0468007188519682
"ENSG00000164187","LMBRD2",12738.5812502352,1746,12378.317851782,1773,0.0291043906584942,0.189928748902858,27,0.63180970450157
"ENSG00000164209","SLC25A46",12414.9486306924,1791,12317.1348584676,1781,0.00794127638844602,-0.213785048459049,-10,-0.234003594259841
"ENSG00000164236","ANKRD33B",9666.21038650789,2026,9476.07122938906,2023,0.0200651886753586,0.017494271104962,-3,-0.0702010782779522
"ENSG00000164326","CARTPT",11939.6740082647,1848,11786.6276979938,1842,0.0129847411992918,-0.11757442913969,-6,-0.140402156555904
"ENSG00000164402","SEPTIN8",23002.9347365964,470,22915.6411097998,458,0.00380934691629988,-0.29260695133903,-12,-0.280804313111809
"ENSG00000164405","UQCRQ",26549.7736536646,305,25223.4227915652,331,0.0525840950714651,0.637834501739585,26,0.608409345075586
"ENSG00000164434","FABP7",17592.5351968042,1029,17543.6701524598,997,0.0027853376129214,-0.312141254236309,-32,-0.74881150163149
"ENSG00000164587","RPS14",27628.333031133,268,27359.9706349577,254,0.00980857763905865,-0.178163860146023,-14,-0.327605031963777
"ENSG00000164600","NEUROD6",18779.2147152221,872,18168.6528840014,915,0.0336052339773822,0.275788160916281,43,1.00621545531732
"ENSG00000164638","SLC29A4",7800.28174662549,2076,7733.5025850222,2074,0.00863504742761996,-0.200550467898236,-2,-0.0468007188519682
"ENSG00000164687","FABP5",22425.800813318,514,21740.7586881155,551,0.0315095777028672,0.23581080494901,37,0.865813298761411
"ENSG00000164694","FNDC1",8355.85209682565,2070,8013.50194211958,2070,0.0427216661552988,0.449695904643198,0,0
"ENSG00000164733","CTSB",20852.503355513,654,20571.0960657565,651,0.0136797421419328,-0.104316386578308,-3,-0.0702010782779522
"ENSG00000164742","ADCY1",16316.8291082155,1230,16074.9932198712,1237,0.0150442295705195,-0.0782870227418639,7,0.163802515981889
"ENSG00000164830","OXR1",13528.1000953289,1633,13340.2513829162,1636,0.0140813472715544,-0.0966552489096883,3,0.0702010782779522
"ENSG00000164885","CDK5",15077.7774468274,1436,15043.5770780823,1407,0.00227341998299911,-0.321906745632107,-29,-0.678610423353538
"ENSG00000164919","COX6C",29894.890543523,205,28524.7462185346,220,0.0480335325156409,0.551026630927076,15,0.351005391389761
"ENSG00000164924","YWHAZ",46682.3988238054,62,45407.1245870642,60,0.0280853334876113,0.170488914342769,-2,-0.0468007188519682
"ENSG00000164929","BAALC",22085.3206533848,556,21967.9582831995,527,0.00534243413394747,-0.263361328297649,-29,-0.678610423353538
"ENSG00000165023","DIRAS2",17741.9765708367,1006,17354.4467379289,1028,0.0223302902570139,0.0607040156289388,22,0.51480790737165
"ENSG00000165119","HNRNPK",21470.4067393022,593,21266.0562694049,584,0.0096092320695745,-0.181966634908602,-9,-0.210603234833857
"ENSG00000165152","TMEM246",13120.1070821995,1691,12959.6570765122,1689,0.0123807292693076,-0.129096738512225,-2,-0.0468007188519682
"ENSG00000165169","DYNLT3",14500.8658116435,1520,14347.8643529333,1512,0.0106637095909644,-0.161851111315954,-8,-0.187202875407873
"ENSG00000165238","WNK2",12002.4332008619,1842,11887.0677976193,1832,0.00970511863874395,-0.180137474490082,-10,-0.234003594259841
"ENSG00000165264","NDUFB6",20422.8662382792,691,20110.4811454915,699,0.0155334469885439,-0.0689545672702344,8,0.187202875407873
"ENSG00000165280","VCP",16415.7904405883,1214,16368.8571769673,1191,0.00286722909935216,-0.310579068135686,-23,-0.538208266797634
"ENSG00000165300","SLITRK5",8670.24519069598,2064,8481.51952229506,2062,0.0222513982199563,0.0591990479074722,-2,-0.0468007188519682
"ENSG00000165410","CFL2",16326.2488490949,1229,16309.9712041522,1202,0.000998018006225197,-0.346236689166694,-27,-0.63180970450157
"ENSG00000165434","PGM2L1",18720.9251955507,879,18357.4674044,887,0.0197989070683918,0.0124146047881605,8,0.187202875407873
"ENSG00000165443","PHYHIPL",15497.6956997877,1356,15381.2182153099,1348,0.00757270866633171,-0.220815954817211,-8,-0.187202875407873
"ENSG00000165478","HEPACAM",17930.0504639107,982,17773.6971928014,968,0.0087968906757659,-0.197463098456639,-14,-0.327605031963777
"ENSG00000165502","RPL36AL",21201.83908631,616,20673.7646242047,638,0.0255432172951717,0.121994757561812,22,0.51480790737165
"ENSG00000165566","AMER2",19546.7057580054,792,19145.7215874629,802,0.0209438003530278,0.0342549260951571,10,0.234003594259841
"ENSG00000165629","ATP5F1C",18250.3436987196,931,18230.4677169426,905,0.00109026175771661,-0.344477020210494,-26,-0.608409345075586
"ENSG00000165637","VDAC2",16705.5650841105,1168,16670.1716432398,1143,0.00212315995468782,-0.324773150162517,-25,-0.585008985649602
"ENSG00000165672","PRDX3",15436.667210205,1364,15387.8242187222,1345,0.00317413240420021,-0.304724490352752,-19,-0.444606829093697
"ENSG00000165678","GHITM",22624.0879667415,502,22471.005500661,482,0.00681244397701667,-0.235318987821098,-20,-0.468007188519682
"ENSG00000165704","HPRT1",13382.4619966773,1653,13311.8001116095,1641,0.0053082141014253,-0.264014119711006,-12,-0.280804313111809
"ENSG00000165752","STK32C",11296.4163849455,1898,11259.1205021939,1885,0.00331250409339774,-0.302084871278711,-13,-0.304204672537793
"ENSG00000165795","NDRG2",31243.7654576555,177,30704.9238497773,172,0.0175490292864594,-0.030504726051046,-5,-0.11700179712992
"ENSG00000165802","NSMF",24817.2870882105,382,24771.4693352573,358,0.00184961789440354,-0.329991319023981,-24,-0.561608626223618
"ENSG00000165810","BTNL9",9615.70885129223,2029,9396.91986691607,2030,0.0232830531147185,0.0788792003565339,1,0.0234003594259841
"ENSG00000165868","HSPA12A",16338.7136891313,1228,16085.0853820692,1233,0.0157679179835019,-0.0644817295518427,5,0.11700179712992
"ENSG00000165943","MOAP1",21317.0205179385,607,21065.5577932864,595,0.0119371500683565,-0.137558585920958,-12,-0.280804313111809
"ENSG00000165973","NELL1",9474.2841764431,2041,9303.66475571434,2037,0.0183389476307136,-0.0154360111967287,-4,-0.0936014377039363
"ENSG00000166006","KCNC2",12553.7271617332,1776,12452.0343127863,1765,0.00816676587877141,-0.209483544566812,-11,-0.257403953685825
"ENSG00000166033","HTRA1",26239.2688340397,317,26153.693474564,297,0.00327201813995886,-0.302857193243903,-20,-0.468007188519682
"ENSG00000166086","JAM3",13897.4832156082,1593,13747.5549129626,1586,0.0109058158774331,-0.157232620529188,-7,-0.163802515981889
"ENSG00000166091","CMTM5",12666.1148644035,1761,12645.8382603794,1729,0.0016034211103014,-0.334687841347675,-32,-0.74881150163149
"ENSG00000166111","SVOP",13645.9406971054,1619,13538.9336103793,1607,0.00790365695006159,-0.214502687939278,-12,-0.280804313111809
"ENSG00000166136","NDUFB8",22242.4918605976,544,21834.199169388,543,0.0186996870387619,-0.00855444006202214,-1,-0.0234003594259841
"ENSG00000166165","CKB",35572.2480104482,115,35302.2696809426,105,0.00764761959912568,-0.21938693181255,-10,-0.234003594259841
"ENSG00000166173","LARP6",17621.2152222152,1024,17605.7744815826,991,0.00087702705999819,-0.348544748071656,-33,-0.772211861057475
"ENSG00000166206","GABRB3",18395.8573816097,918,17952.4400018256,941,0.0246995606022955,0.105900914150833,23,0.538208266797634
"ENSG00000166257","SCN3B",33557.1670437308,142,32275.4929680238,142,0.0397104415098111,0.392252896925751,0,0
"ENSG00000166313","APBB1",23542.43250025,443,23013.3751117213,449,0.0229891263650101,0.0732721671592042,6,0.140402156555904
"ENSG00000166402","TUB",10833.432856324,1940,10686.1161430651,1940,0.0137858049909445,-0.102293100450038,0,0
"ENSG00000166411","IDH3A",14758.415448041,1477,14611.7554723899,1469,0.0100371222286202,-0.173804076281462,-8,-0.187202875407873
"ENSG00000166441","RPL27A",22354.9249818209,526,22187.7223475235,506,0.00753581785811356,-0.22151969473391,-20,-0.468007188519682
"ENSG00000166448","TMEM130",28587.1831244539,243,27797.5158095347,237,0.0284078376042647,0.176641097803936,-6,-0.140402156555904
"ENSG00000166501","PRKCB",22728.3022867953,494,21606.4852957261,561,0.051920382964419,0.62517333421615,67,1.56782408154093
"ENSG00000166562","SEC11C",19896.8800577461,748,19867.5994726459,721,0.00147378575557267,-0.337160803533773,-27,-0.63180970450157
"ENSG00000166579","NDEL1",10404.2377779717,1977,10342.6733561663,1966,0.00595246699622579,-0.251724161848357,-11,-0.257403953685825
"ENSG00000166595","CIAO2B",18025.59423333,959,17904.9074146439,949,0.00674043243515179,-0.236692701190935,-10,-0.234003594259841
"ENSG00000166619","BLCAP",18559.3031271337,896,18308.6831192346,892,0.0136885873367834,-0.104147653037677,-4,-0.0936014377039363
"ENSG00000166681","BEX3",35257.7319682889,121,33864.0280521598,126,0.0411558812195186,0.419826530305861,5,0.11700179712992
"ENSG00000166710","B2M",38022.5171342358,94,37835.4055191412,89,0.00494541058902842,-0.270935066307853,-5,-0.11700179712992
"ENSG00000166770","ZNF667-AS1",14273.0549197793,1552,14140.1410505972,1541,0.0093997555403856,-0.185962670840645,-11,-0.257403953685825
"ENSG00000166780","BMERB1",25584.8740857133,341,25347.9969683705,327,0.00934500337988761,-0.187007139171079,-14,-0.327605031963777
"ENSG00000166823","MESP1",12015.7803786227,1840,11912.0133466695,1827,0.0087111245541259,-0.199099198239046,-13,-0.304204672537793
"ENSG00000166848","TERF2IP",20301.2368794311,709,20208.8110880831,686,0.00457353928171065,-0.278028992829796,-23,-0.538208266797634
"ENSG00000166863","TAC3",7031.52086974881,2081,6964.29058377472,2080,0.00965357277462251,-0.181120778567035,-1,-0.0234003594259841
"ENSG00000166913","YWHAB",28728.4045327719,237,27769.5873538889,240,0.0345275990839928,0.293383469196165,3,0.0702010782779522
"ENSG00000166922","SCG5",26724.0862412042,299,26638.7630186225,282,0.00320297239485315,-0.304174330201755,-17,-0.397806110241729
"ENSG00000166925","TSC22D4",30780.3321337717,187,30735.9409405227,170,0.00144427637126287,-0.33772373323521,-17,-0.397806110241729
"ENSG00000166963","MAP1A",24213.3938163974,411,23667.3634618746,419,0.0230710258623598,0.0748345060784767,8,0.187202875407873
"ENSG00000166974","MAPRE2",18317.8147060848,925,17965.0268152316,940,0.019637482007771,0.00933521281488854,15,0.351005391389761
"ENSG00000167113","COQ4",12497.4181451511,1784,12482.0044539832,1759,0.00123487307064336,-0.341718372237508,-25,-0.585008985649602
"ENSG00000167123","CERCAM",20278.1860480188,715,19712.2925988826,739,0.0287076425178618,0.182360264585894,24,0.561608626223618
"ENSG00000167191","GPRC5B",31538.2036781377,168,30942.4776554024,163,0.0192526929927768,0.0019948642988714,-5,-0.11700179712992
"ENSG00000167281","RBFOX3",10764.9249879982,1948,10649.7602744998,1944,0.0108138315351743,-0.158987340918507,-4,-0.0936014377039363
"ENSG00000167283","ATP5MG",23685.5245467392,437,23073.9460936856,444,0.0265051521993877,0.14034491094853,7,0.163802515981889
"ENSG00000167371","PRRT2",13272.1159308102,1669,13101.1024230081,1669,0.013053367745736,-0.1162652889389,0,0
"ENSG00000167468","GPX4",23974.8723158268,425,23736.5858098807,413,0.0100387860265445,-0.173772337182506,-12,-0.280804313111809
"ENSG00000167526","RPL13",31234.2573478213,178,30752.1382207268,169,0.0156775806493192,-0.0662050311302909,-9,-0.210603234833857
"ENSG00000167535","CACNB3",9981.75617727745,2004,9871.06334556951,2004,0.0112138710727269,-0.151356068945043,0,0
"ENSG00000167552","TUBA1A",40564.7929552156,80,37145.5985245893,92,0.0920484409037813,1.39066797950975,12,0.280804313111809
"ENSG00000167614","TTYH1",26013.2239313236,325,25872.895815099,308,0.00542374990521049,-0.261810124709032,-17,-0.397806110241729
"ENSG00000167641","PPP1R14A",42607.3097373389,72,42480.2151009355,67,0.00299185482233194,-0.30820167115946,-5,-0.11700179712992
"ENSG00000167642","SPINT2",13478.6417773391,1645,13354.5138145312,1635,0.00929483203446286,-0.187964222524773,-10,-0.234003594259841
"ENSG00000167654","ATCAY",13312.2915544441,1664,13102.5579539913,1668,0.01600707290815,-0.0599195398119255,4,0.0936014377039363
"ENSG00000167671","UBXN6",15558.6892758007,1348,15507.8949699219,1331,0.00327538366601924,-0.302792991478104,-17,-0.397806110241729
"ENSG00000167680","SEMA6B",15185.5600244069,1412,15011.1826205282,1413,0.011616500064441,-0.143675399781764,1,0.0234003594259841
"ENSG00000167702","KIFC2",14504.5378304987,1519,14417.5867962999,1497,0.00603090069283775,-0.250227937564148,-22,-0.51480790737165
"ENSG00000167755","KLK6",13151.3817412709,1687,13068.345004223,1673,0.00635403618599053,-0.244063709779027,-14,-0.327605031963777
"ENSG00000167770","OTUB1",18140.2395962712,950,18086.9347518246,927,0.00294714638925563,-0.309054542389139,-23,-0.538208266797634
"ENSG00000167778","SPRYD3",18160.5823487582,949,17916.3978405156,945,0.013629107280169,-0.105282312106124,-4,-0.0936014377039363
"ENSG00000167792","NDUFV1",17619.7004195631,1025,17470.1432281779,1014,0.00856073069532849,-0.201968155759204,-11,-0.257403953685825
"ENSG00000167815","PRDX2",27358.6256975024,285,27175.8180192153,259,0.00672685098780959,-0.236951784878252,-26,-0.608409345075586
"ENSG00000167863","ATP5PD",20140.5376389871,726,19849.065095985,723,0.0146844469294965,-0.0851503423071625,-3,-0.0702010782779522
"ENSG00000167964","RAB26",12176.7536715972,1813,11855.5546910936,1836,0.027092699487518,0.151553135966549,23,0.538208266797634
"ENSG00000167972","ABCA3",14961.1756758988,1449,14645.384073715,1463,0.0215625346931325,0.0460580844968198,14,0.327605031963777
"ENSG00000167986","DDB1",15338.323334149,1383,15181.3210605927,1380,0.0103418057578556,-0.167991843591525,-3,-0.0702010782779522
"ENSG00000167996","FTH1",80781.1497557885,22,79103.6364788817,22,0.0212065254086599,0.0392667465917966,0,0
"ENSG00000168000","BSCL2",22774.4803822528,491,22433.5920527032,484,0.0151954412271011,-0.0754024646704491,-7,-0.163802515981889
"ENSG00000168028","RPSA",25076.3830495632,363,24941.6747073915,347,0.00540093412940261,-0.262245365164365,-16,-0.374405750815745
"ENSG00000168036","CTNNB1",19789.126480271,764,19225.9828370927,794,0.0292907596948327,0.193483979499395,30,0.702010782779522
"ENSG00000168135","KCNJ4",9604.89546636846,2031,9456.51638324082,2025,0.0156906705507962,-0.0659553243165891,-6,-0.140402156555904
"ENSG00000168159","RNF187",21203.6572275899,615,20923.8785607146,608,0.0133712622190695,-0.110201040390591,-7,-0.163802515981889
"ENSG00000168275","COA6",12002.2666661846,1843,11973.9783314367,1817,0.00236248421074529,-0.320207730206792,-26,-0.608409345075586
"ENSG00000168280","KIF5C",21204.0943701026,614,20879.8839402498,612,0.0155274057451927,-0.069069811806694,-2,-0.0468007188519682
"ENSG00000168309","FAM107A",27454.9653043565,279,27133.3384961565,264,0.0118535656143297,-0.139153067569783,-15,-0.351005391389761
"ENSG00000168314","MOBP",42005.6333946828,76,41003.754692721,70,0.0244338283035264,0.100831726598904,-6,-0.140402156555904
"ENSG00000168374","ARF4",13838.7229823579,1598,13766.5131707178,1583,0.00524532325249196,-0.265213844057726,-15,-0.351005391389761
"ENSG00000168385","SEPTIN2",18535.1541805317,900,18426.4844901006,879,0.0058974727647827,-0.252773247995395,-21,-0.491407547945666
"ENSG00000168481","LGI3",12399.2246905746,1793,12338.2291049493,1775,0.00494362562945629,-0.270969116722069,-18,-0.421206469667713
